,Unnamed: 0,address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.username,reviews.userProvince,Anger,Joy,Sadness,Analytical,Fear,Confident,Tentative
1714,4176,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-01-01T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,"We stayed two nights using this hotel as our base to explore Miami, the Everglades, the Keys. Hotel is modern, new, brightly lit, clean. Watched the clerk help a family who were having problems with their paper work. The clerk switched from English to Spanish flawlessly in the middle of a sentence the look of relief on... More",Wonderful Experience!!,Clearwater,Susan F,FL,,0.726924,,0.777988,,,
1715,4177,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-12-31T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,Checked in very late as ac went out in home! Man who checked me in After midnight was very good selling probably last room. He gave me aarp rate I really appreciate. My room was impeccable and grounds were very nice. Always can judge operation by cig butts out front and garbage cans full. No cig butts and front was... More,Great experience,Fort Lauderdale,bobjoness,FL,,0.553022,,,,0.930851,
1716,4178,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-03-06T00:00:00Z,2016-11-16T07:30:07Z,,,3.0,"I booked this property based on the reviews of trip advisor....but after I checked in, I honestly wondered if I had the right hotel Yes the front desk staff were friendly and helpful...but that's the best thing about this hotel...it appears old and in need of maintenance..carpets are badly stained in many places, marks on the walls, stains on the... More",Ok,maritimes,sunlover86,FL,,,,0.6298229999999999,,,0.784508
1717,4179,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-03-10T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,All was good except wi-fi did not work4th floor,Ok,maritimes,Dan,FL,,,0.702205,0.724236,,0.8743719999999999,
1718,4181,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-01-01T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"Room was never cleaned. Trash was not removed. Had to ask for towels. Night before checkout, we got clean towels, beds were NEVER made all weekend we were there.",A little on the pricey side...but a comfortable st,maritimes,A Traveler,FL,,,,0.6437579999999999,,0.9064409999999999,
1719,4183,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-06-17T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,"This hotel is clean, comfortable and well run. Check in was five minutes tops. It is in an excellent location relative to a Major mall, gas station and stores. The staff were very polite and accommodating. I would definitely stay here again.",Huge Bang for Minimum Bucks,Christiansted,Hollis M,MD,,,,,,0.927401,
1720,4184,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-01-15T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,Very satisfied,Good spot if attending concert at BB&T,Christiansted,Joanne P,MD,,0.8804350000000001,,,,0.996934,
1721,4185,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-02-17T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,"excellent hotel clean , good breakfast, near to sawgrass mills and fort lauderdale, very good maintenance, safe, easy to get up, sure i will come back . sorry for my oor english this space could be a letters counter for easyli the review",jorge,Christiansted,jorgesN1841GD,MD,,0.830993,,,,0.823523,
1722,4186,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-10-27T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,"Room was clean beds and pillows were comfortable. Breakfast area was timely, constantly tended to and well kept. Front desk staff was courteous. My children don't eat hard boiled eggs, so personally I would have preferred if scrambled eggs were also available at breakfast. Still, the juice, cereal, waffles, toast, coffee, muffins and other items were tasty. Easy access to main roads and highways. Close to malls, Ikea, restaurants and other local sites of interest. Overall a nice stay and we would enjoy returning.",We enjoyed our stay,Christiansted,A Traveler,MD,,0.6360520000000001,,,,,
1723,4187,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2014-11-25T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"We stayed at this hotel on 2013 and 2014. The best is the location of the hotel if you go to Miami for shopping. The very bad is internet access, this is not high speed as advertised on hotel website and definitely they have to improve breakfast service.",Good hotel for shopping at sawgrass mills,Christiansted,damianb396,MD,,0.694338,,,,0.947298,
1724,4188,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-05-26T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"the only issue with this place is that there are 2 La Quinta hotels side by side, same side of the street. only separated by a small street. but if you are not from around there, you could easily go to the wrong one. Otherwise the place was nice, clean, staff at front desk very polite. was in town for... More",nice place,Venice,katt0588,FL,,,0.525833,0.6579430000000001,,,0.5511119999999999
1725,4189,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2014-11-23T00:00:00Z,2016-11-16T07:30:07Z,,,3.0,"I stayed there for two nights because it is good location to sawgrass mils, less then 5 minutes no busy road. Room was ok, we were in 1st floor. Staff wasn't ok, lady at the reception wasn't prepeared to help us with information. I asked her for example where to get coupon book for sawgrass mils. She doesn't know enything.... More",Good location for shoping,Venice,beetle78,FL,,,,0.88282,,,
1726,4190,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-03-17T00:00:00Z,2016-11-16T07:30:07Z,,,2.0,The room was clean in appearance but a non smoking room on a floor where the odor of smoke overwhelmed when stepping off elevator. Got bitten up in bed and finally slept on little sofa (had booked a king). Very disappointing.,bugs and smoke,Springfield,jzg295,FL,,,,,,0.823523,
1727,4191,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-02-11T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,My wife and I went to a Bob Seger concert last Saturday and needed a place that allowed dogs. Glad we found this place. Staff was fun and friendly. The room was clean. We had to get back on the road so we didn't have time for the breakfast they served but it smelled great! They offered shuttle service to... More,Great dog friendly hotel,Key West,minneolamatt,FL,,0.649667,,,,0.655978,
1728,4193,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-02-08T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,The staff at this hotel were very friendly and went out of the way to help me and my crew check-in early in order to not miss work. The entire experience was great and the rooms were perfect. It's nice to be treated like an important guest and that they would out of their way to make your stay a... More,Awesome Staff,Miami,dlwbsa,FL,,0.809036,,,,0.8826959999999999,
1729,4194,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-08-19T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,"Clean room, clean bathroom. Spacious with 2 small couches, microwave and cold refrigerator. The air conditioning worked great. We had 2 small dogs which the hotel accommodated. Breakfast was average, coffee was good. Hotel was in good shape, staff was friendly and location directly next to Ikea and Starbucks.. Great stay.. Comfortable beds.",Very nice stay..,Miami,Todd D,FL,,0.681053,,,,0.614,
1730,4195,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-09-23T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,"We went for our grandson 1st birthday and had a great time. The hotel is clean and the staff is very friendly. Even though I only had breakfast one of the 5 days we stayed, it is nice to be able to just come down for a bite without having to rush your morning. I'll be glad to return in... More",Comfortable clean place,Miami,323clarat,FL,,0.9181290000000001,,,,,
1731,4196,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-02-07T00:00:00Z,2016-11-16T07:30:07Z,,,2.0,Please expect nothing special in this hotel. The only advantage of it is that you are quite close to Sawgrass Mills Outlet Mall. So perfect for the shoppers :) I had some small animals (bugs) in the bathroom area. But i guess they have not eaten to much of my toothpaste. Overall it is quite clairaudient - if you are... More,mid-class hotel for shoppers,Istanbul,Florian H,FL,,0.582537,,,,,0.8691629999999999
1732,4197,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-12-15T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,It was very good,Good place,Istanbul,alberto,FL,,0.8804350000000001,,,,0.97759,
1733,4198,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-12-25T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,"Very nice facility. Everything was beautiful, clean, smoke free. I would highly recommend this facility. The staff was courteous and friendly. We always stay at LaQuintas so we can bring our doggy. We would definitely stay here again.",Great place to stay.,Istanbul,Vicki A,FL,,0.727129,,,,0.968241,
1734,4199,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-02-28T00:00:00Z,2016-11-16T07:30:07Z,,,3.0,The hotel is comfortable and well near the Sawgrass.O value of the daily is high. The breakfast is very limited . Also caught my attention the excess noise that gives to listen rooms. You have no acoustic insulation .,good,Sao Paulo,tathyfaria,FL,,0.724321,,,,0.8386239999999999,
1735,4200,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-02-09T00:00:00Z,2016-11-16T07:30:07Z,,,1.0,If I could give no stars I would. It is a shame because the hotel was nice. Enjoyed the stay but once you check out BEWARE. They charged both our debit cards. We ended up being charged almost 500 for one night stay. I have booked many hotels and never had a problem. They are LIARS AND THIEVES. And when... More,Nightmare once you check out!!!!!,Cape Canaveral,Kimberly M,FL,0.5854,0.575755,,0.788671,,,0.71572
1736,4201,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-05-18T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,"I stayed for a third occasion in this La Quinta and, as the first time, the experience was very good. This is a very quiet, nice hotel. Every time I've stayed here has been a very positive experience. I certainly expect to come back when I return to Fort Lauderdale. It is like a home outside of home.",Happy Repeated Customer,Orlando,Gabss7,FL,,0.8012640000000001,,,,0.9772569999999999,
1737,4202,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-06-21T00:00:00Z,2016-11-16T07:30:07Z,,,2.0,"There are 2 locations side by side. Be sure and pick the better one if you can. I'm in the 13651 and that's old and dumpy. I like the desk lamp that can't be turned off/on unless you plug it in! Lol... This is a nice area, very safe and quick on/off to 595/75.",Choose the better Sunrise La Quinta!,Fort Myers,eck6gang,FL,,0.6614359999999999,,,,0.8386239999999999,
1738,4203,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2014-10-12T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"We stayed here for a weekend when my wife and son drove down to visit me. It was in a convenient location for us, so we chose it. First, the positives. We had a king room, which came with a sofa bed---perfect for our 9 year old son, who was delighted to have a couch that doubled as a Transformer.... More",Very good property,Fort Myers,mathdaddy,FL,,0.8132050000000001,,,,0.730865,
1739,4204,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2014-10-30T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"Very nice hotel. Clean comfortable and a good value. We only sleep at the hotel, so amenities are not a priority, but a clean comfortable room is important. We have always had good experiences when staying at this hotel. It's nothing fancy, but serves the purpose of a good room at a good price. I can't see spending twice... More","La Quinta Sunrise, FL",Fort Myers,Elaine G,FL,,0.664157,,,,0.880065,
1740,4205,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-08-14T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,Great stay. Small problem with internet access. Should speed up its connection.,Cozy hotel close to Ikea,Fort Myers,Rafael,FL,,,,0.802429,,,
1741,4206,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-08-16T00:00:00Z,2016-11-16T07:30:07Z,,,3.0,"Extremely outdated wi-fi. Website reports this as high-speed internet and the download speed was 0.03mbps. This is way below even dial-up. According to the front-desk, owner is aware of the outdated hardware but has not addressed the issue. The staff was apologetic about the inconvenience but this needs to be fixed.",No internet for 4 days.,Orlando,Hemant K,FL,,,,0.81726,,,0.623954
1742,4207,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-03-29T00:00:00Z,2016-11-16T07:30:07Z,,,3.0,"It was a nice experience, we were in a two beds suite. I can sharejust a couple small things that could be resolve. Bathroom in my room was clean, but not very clean, beds and liners not complaint, front desk attendants excellent, helpull. Breakfast area small. I will recommed is to have the carpet maintain it more often in rooms.... More","Very good place to stay, but...",Orlando,Carlos M,FL,,0.626734,,,,,0.826232
1743,4208,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-07-18T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,Great place to stay good cost. They will go out of their way to help you out! Rooms are nice and there is good working ac and continuous hot water! The WIFI keeps a strong and steady signal. Hallway noise kept to a minimum then again that can't be controlled. They could use trashcans on each floor so trash is... More,Great place to stay,Orlando,Robert T,FL,,0.660927,,,,,0.5511119999999999
1744,4209,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-02-26T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"They were very accosting in finding my hearing aids after checking out. I called the hotel and they searched the room immediately, then mailed to my home address. I would certainly stay here again because of their great staff.",Great customer care,austin,ruppr01,FL,,,,0.897581,,0.937689,
1745,4210,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-01-26T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,The Hotel is well locate in a central part of Sunrise near a lot of Restaurants and shopping centers. Should they change or have a different menu for their Breakfast I think yes . The hotel is clean and the Staff is very friendly. I would recommended to friends and Family if ask which hotel I rather stay .,Very Good,Davie,Aleissis A,FL,,0.7458779999999999,,,,,
1746,4211,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-05-19T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"We stayed there for 2 days, it was confortable, clean and the staff was very friendly. The rooms are in good shape. I stayed with my family, we took a room with two double beds and had a mini fridge and a microwave so we saved on food. Breakfast was nice, not to much to choose from but the fruit... More",Great value,Lima,Maria del Carme... D,FL,,0.746962,,,,0.730865,
1747,4212,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2014-11-25T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,"The Hotel La Quinta has good security, it's well located (near the sawgrass) and it's very clean. But it's far from Miami Beach. People were friendly and thoughtful. The hotel is good for business travelers, being very practical.",Near Sawgrass,Lima,280fernandop,FL,,0.753201,,,,0.937689,
1748,4213,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-01-17T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"We've been staying in this hotel for 3 years and it keeps improving itself. The rooms are spacious, wifi is free and very good and hotel is clean. The breakfast is a bit crowded (there could be more tables), but there are several options such eggs, waffles, bagels, apples. I would suggest not to have breakfast in the last hour... More",Very good place to stay if you're going to Sawgrass Mall!,Lima,flavia89,FL,,0.781875,,,,,0.826232
1749,4214,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-02-04T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"I liked this hotel due to its proximity to Markham Park. Staff was friendly, room was clean and breakfast was acceptable. They are also pet friendly which is the main reason we stay at La Quintas. Will definitely return to this one.",Convenient location,Lima,Maria P,FL,,0.6492100000000001,,0.68408,,0.823523,
1750,4215,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-07-29T00:00:00Z,2016-11-16T07:30:07Z,,,3.0,Bed was squeaky. lavatory hot water faucet did not work. If you are like me and expecting a good breakfast don't bother,ok hotel,Lima,Lisa,FL,,,,0.829888,,,0.68097
1751,4216,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-03-16T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,"It is my second stay in La Quinta Sunrise and it offers a excellent service and clean rooms. The hotel's staff is really cool and helps you with anything you need. The location is great, nearby you have shopping malls restaurants, drougstores, markets, everything. It is a little far from Miami downtown but if you like to relax, this is... More",Excellent Service and Location,Lima,Alfredo A,FL,,0.9033770000000001,,,,,0.709824
1752,4217,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-02-13T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"The manager that checked us in explained the reason why there are 2 La Quintas right next to each other without disparaging either. She found us a good rate with our AAA card and recommended their lovely pool. The room was large, clean and pleasant. Best of all, IKEA is right next door, and we had a fun evening (including... More",Great staff,Oberlin,Charles A,OH,,0.8382370000000001,,0.81592,,0.730865,
1753,4218,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-02-28T00:00:00Z,2016-11-16T07:30:07Z,,,3.0,The hotel is comfortable and well near the Sawgrass.O value of the daily is high. The breakfast is very limited . Also caught my attention the excess noise that gives to listen rooms. You have no acoustic insulation .,good,Oberlin,Tamara F,OH,,0.724321,,,,0.8386239999999999,
1754,4219,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-03-13T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,Its nice to be close to everything yet far away from all the hassle. In fact the entire area seems to be safe and welcoming. The Sawgrass Mall is absolutely gorgeous and a great place to get good deals.,Nice stay,Nassau,Andy F,OH,,0.813372,,0.78409,,0.937689,
1755,4220,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-02-09T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"Friendly helpful staff - Close to location of the event that we were attending. Good hot breakfast, though we would have liked either sausage or bacon as well. Eating area a bit cramped but we all made it work. Really nice staff. Better than other LaQunita's that we have stayed at.",Met our needs,Nassau,Katie H,OH,,0.7388680000000001,,0.763319,,,
1756,4221,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-02-17T00:00:00Z,2016-11-16T07:30:07Z,,,1.0,We have stayed in many LaQuintas and have always been satisfied but this one was the worst we had ever stayed in. We checked in and went to our room it smelled awful I think someone had been smoking or something is was awful. We took our shoes off and the floors in the bathroom were sticky. My husband should... More,Worst Laquinta,Beaverton,Buttons560,OH,,,,,,,0.709824
1757,4222,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-08-25T00:00:00Z,2016-11-16T07:30:07Z,,,1.0,The hotel was not clean. My desk chair had a giant unidentifiable stain on its seat and I did not want to take my shoes off in the room. There were also ants crawling on the desk and I was on the top floor. The beds and bedding were very subpar as well.,Not an enjoyable stay,Beaverton,A Traveler,OH,,,,0.6813020000000001,,0.7707649999999999,
1758,4223,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-02-15T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,"the staff was friendly and very welcoming, check-in out was easy, plenty of parking, great location from the BBT Center, great local restaurants it was near...the room was clean, very comfortable bed, loved having a fridge microwave in room..very convenient",Cozy Comfort..it was like Home - But BETTER,North Haverhill,Lisa L,OH,,0.775059,,,,0.751512,
1759,4224,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-01-17T00:00:00Z,2016-11-16T07:30:07Z,,,3.0,"Were here for the Garth Brooks concert and the La Quinta had not been updated in years. The front desk was good, but forget breakfast. Not much there and they ran out of juice and milk, but had breakfast within a mile. Paid 138 with tax For sleeping for 1 night it was ok.",Very Average,Port St Lucie,Paul Z,OH,,0.6578229999999999,,,,,
1760,4225,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-08-02T00:00:00Z,2016-11-16T07:30:07Z,,,3.0,"Comfortable . Room clean and spacious. Friendly staff, however carpet had a bad odor on 1st floor near side entrance from parking lot.",Comfortable for the price,Port St Lucie,Paul Z,OH,,,,0.551743,,,0.68097
1761,4226,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-11-17T00:00:00Z,2016-11-16T07:30:07Z,,,1.0,"Visited 2 nites nov.2015. 1st time at la quinta. Upon entering lobby area,noticed vomit on floor.2 or 3 seedy characters just hanging out.hallways dirty with litter on ground.ac in room stopped working. Asked desk to repair. Left for a few hours.vomit still there. Debris on tables by pool never cleaned up.returned.vomit still on floor. Mentioned to staff.ac fixed but no... More",Avoid,tampa,urbagurba,OH,,,,,,,0.658666
1762,4228,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-02-07T00:00:00Z,2016-11-16T07:30:07Z,,,1.0,"We planned a short, last minute trip to the Miami area, but the rooms were out of sight for the days we would be there, so I used points to secure a room. After careful research, I found that this hotel and the one across the street had the best reviews of La Quintas in the area, so we ignored... More",La Quinta Sunrise,East Texas,Kathie G,OH,,,,,,0.730865,
1763,4229,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-09-06T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"Three day business conference. This hotel was a lot less expensive than the conference hotel, and very close to it. Great breakfast area (self serve). My housekeeper seemed only to speak Spanish.",Great Three Night Stay!,East Texas,A Traveler,OH,,0.639622,,,,,0.5311739999999999
1764,4231,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-02-06T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"We've stayed at this hotel several times. It is consistently clean and comfortable. The staff is always very nice and accommodating. The swimming pool is long enough to do laps in. It is very popular with tourist on shopping trips. There's another La Quinta Inn across the street, behind Shell gas station. That property looks somewhat older. This property is... More",Convenient for shopping,East Texas,Julio507,OH,,0.581713,,,,0.909603,
1765,4232,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-08-30T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,Enjoyed our stay there would do it again. We had to go to Weston to Cleveland clinic appointment for my husband. This hotel was great. Everyone was friendly and room was clean and comfortable. Great breakfast in the morning.,Great deal for great room,East Texas,HAZEL,OH,,0.8921600000000001,,,,0.783157,
1766,4233,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-06-04T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"Second stay at this hotel. Chosen because pets allowed with no add'l fee. Rooms comfortable and clean and spacious. This is a 'value' hotel, not a high end hotel. Lots of families and business travelers here. I travel with two small dogs and there were plenty of places to walk them. Breakfast included is ok but nothing special. ALL personnel... More",LaQuinta Hotel Sunrise,Miami,Judy B,FL,,0.585184,,,,,0.615166
1767,4234,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-09-03T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,Room was very clean. Great staff,Awesome,Miami,A Traveler,FL,,0.6824100000000001,,,,0.992758,
1768,4235,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2014-12-30T00:00:00Z,2016-11-16T07:30:07Z,,,3.0,"Very average, nothing special about the room. The breakfast area is much too small to accommodate the number of people wanting to eat. People were standing around like four deep waiting to get to the food. Despite that, the staff was very friendly and helpful. For the money, I think that it was overpriced for the value.",Unexceptional,Miami,Mary H,FL,,,,0.544253,,,
1769,4236,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-07-15T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,"This was my first stay at this chain of hotels which was recommended by a friend, and the first experience was great, would definitely recommend this to anyone doing business or just going for a holiday.",Very nice Hotel,fort lauderdale,Dave C,FL,,0.82452,,,,,0.5538
1770,4237,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-08-18T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,Great service and excellent breakfast,Good location and great service,fort lauderdale,Akintayo,FL,,0.945462,,,,,
1771,4238,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-01-28T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,"Only stayed one night for the Garth Brooks concert. It was close to everything, clean maybe a little pricey. But from others I looked at it was the best price. I would stay again. We went by the beach after leaving the hotel it wasn't very far",Very nice,Tampa,kim c,FL,,0.600767,,,,,0.825915
1772,4240,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-01-13T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,After spending a few days in Miami we wanted to do some outlet shopping before leaving on a cruise in fort lauderdale. This hotel was conveniently located near sawgrass mills. We had a late check in at around 10 pm and they conveniently gave us the first room on the floor. This room was super convenient with the amount of... More,Clean and conveniently located close to outlet shopping,Barrington,RaiOfSunshine29,RI,,,,,,,0.709824
